"subject"	"activityNum"	"activityName"	"featureDomain"	"featureSensor"	"featureMotion"	"featureJerk"	"featureMagnitude"	"featureMeasure"	"featureAxis"	"count"	"average"
"7614"	20	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	51	-0.532021733921569
"7615"	20	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	51	-0.079046721372549
"7616"	20	2	"WALKING_UPSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	51	0.095476833245098
"7617"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	51	-0.255611242098039
"7618"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	51	-0.239444370019608
"7619"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	51	0.0836451256901961
"7620"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	51	0.00659982629803922
"7621"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	51	-0.024542099304902
"7622"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	51	-0.185695388078431
"7623"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	51	-0.260789711588235
"7624"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	51	-0.513641207058824
"7625"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	51	0.00872502461176471
"7626"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	51	-0.198269718823529
"7627"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	51	0.252098317156863
"7628"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	51	-0.0282258047588235
"7629"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	51	-0.121023947784314
"7630"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	51	-0.116088676011765
"7631"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	51	0.15219632835098
"7632"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	51	-0.229249455098039
"7633"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	51	0.00872502461176471
"7634"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	51	-0.198269718823529
"7635"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	51	0.777095717058824
"7636"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	51	-0.479894842941176
"7637"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	51	-0.130117634791765
"7638"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	51	-0.931405014313726
"7639"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	51	-0.92459435372549
"7640"	20	2	"WALKING_UPSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	51	-0.904064093529412
"7641"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	51	-0.37192841627451
"7642"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	51	-0.455396068627451
"7643"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	51	-0.148389168870392
"7644"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	51	-0.0189816250372549
"7645"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	51	-0.0518985451176471
"7646"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	51	-0.471107678431373
"7647"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	51	-0.393988623529412
"7648"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	51	-0.253867089670588
"7649"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	51	0.0223302538235294
"7650"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	51	-0.253929985803922
"7651"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	51	0.0659193258862745
"7652"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	51	-0.174650964745098
"7653"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	51	0.058701941845098
"7654"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	51	-0.492701193921569
"7655"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	51	-0.104722161186078
"7656"	20	2	"WALKING_UPSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	51	0.184119332796078
"7657"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	45	0.0137917152644444
"7658"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	45	0.0790379799133333
"7659"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	45	-0.199360430553978
"7660"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	45	0.20582901724
"7661"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	45	-0.356220245355556
"7662"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	45	-0.147278592755556
"7663"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	45	0.293119526444444
"7664"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	45	-0.405294896466667
"7665"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	45	0.151887747217778
"7666"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	45	0.000242174637777778
"7667"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	45	-0.0343309987555556
"7668"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	45	0.524187686888889
"7669"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	45	-0.188098811986667
"7670"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	45	0.113033424261778
"7671"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	45	0.560191344
"7672"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	45	-0.213916756933333
"7673"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	45	-0.311668472555556
"7674"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	45	-0.281657285946667
"7675"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	45	-0.100566103524444
"7676"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	45	-0.151681987177778
"7677"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	45	-0.0629572600911111
"7678"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	45	-0.138097945555556
"7679"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	45	0.257037841093333
"7680"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	45	-0.253365630644444
"7681"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	45	-0.159961424355556
"7682"	20	3	"WALKING_DOWNSTAIRS"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	45	0.0183050845333333
"7683"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	45	-0.0612699838466667
"7684"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	45	0.0467185842571111
"7685"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	45	0.0695031058
"7686"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	45	0.00436449644888889
"7687"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	45	-0.00253482149777778
"7688"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	45	-0.135699627468889
"7689"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	45	0.289670966711111
"7690"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	45	-0.381503405466667
"7691"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	45	0.221851587933333
"7692"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	45	0.172636361444444
"7693"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	45	0.296144421355556
"7694"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	45	-0.00964120773155555
"7695"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	45	-0.104602925937778
"7696"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	45	0.0745098785288889
"7697"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	45	0.616937015333333
"7698"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	45	-0.160938536488889
"7699"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	45	0.221851587933333
"7700"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	45	0.172636361444444
"7701"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	45	0.91972663
"7702"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	45	-0.277419718666667
"7703"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	45	-0.0282591579777778
"7704"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	45	-0.940458075111111
"7705"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	45	-0.908577153777778
"7706"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	45	-0.919693532888889
"7707"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	45	-0.268183423577778
"7708"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	45	-0.275591880382222
"7709"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	45	-0.0452503065777778
"7710"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	45	-0.0577371504488889
"7711"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	45	-0.061531283
"7712"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	45	-0.249235098988889
"7713"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	45	-0.334568787888889
"7714"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	45	0.00307854550222222
"7715"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	45	0.0938419436933333
"7716"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	45	-0.0305762438706667
"7717"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	45	-0.111367747557778
"7718"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	45	0.0139023395111111
"7719"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	45	0.103900480541333
"7720"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	45	-0.204939567711111
"7721"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	45	-0.146794177311111
"7722"	20	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	45	0.159723529622222
"7723"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	66	-0.971730462575758
"7724"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	66	-0.972597744242424
"7725"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	66	-0.982243603030303
"7726"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	66	-0.971158287575758
"7727"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	66	-0.973211461363636
"7728"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	66	-0.983565760757576
"7729"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	66	-0.972776577272727
"7730"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	66	-0.978458923030303
"7731"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	66	-0.946913451666667
"7732"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	66	-0.942151231515152
"7733"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	66	-0.981203064242424
"7734"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	66	-0.945198619242424
"7735"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	66	-0.947597457121212
"7736"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	66	-0.98397837530303
"7737"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	66	-0.935031700454546
"7738"	20	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	66	-0.924947175454546
"7739"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	66	-0.976108353787879
"7740"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	66	-0.975226588333333
"7741"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	66	-0.953399068181818
"7742"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	66	-0.943725755909091
"7743"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	66	-0.969913284393939
"7744"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	66	-0.964643068787879
"7745"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	66	-0.950963363939394
"7746"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	66	-0.978433538484848
"7747"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	66	-0.958015696363636
"7748"	20	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	66	-0.949176822121212
"7749"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	66	-0.978774578333333
"7750"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	66	-0.972537871515152
"7751"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	66	0.0746568393030303
"7752"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	66	0.00597430268636364
"7753"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	66	0.00160134859924242
"7754"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	66	-0.982078229242424
"7755"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	66	-0.970896863484848
"7756"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	66	-0.976522488787879
"7757"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	66	-0.952738043030303
"7758"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	66	-0.937764028181818
"7759"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	66	0.278045439090909
"7760"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	66	-0.0147229305131818
"7761"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	66	-0.108369634515152
"7762"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	66	-0.983081858939394
"7763"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	66	-0.93612270469697
"7764"	20	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	66	-0.929106396818182
"7765"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	66	-0.952738043030303
"7766"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	66	-0.937764028181818
"7767"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	66	0.924454522424242
"7768"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	66	0.0733385412878788
"7769"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	66	0.151679135228788
"7770"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	66	-0.985829034393939
"7771"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	66	-0.966983534242424
"7772"	20	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	66	-0.935854966151515
"7773"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	66	-0.983010276060606
"7774"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	66	-0.97507615
"7775"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	66	-0.0959970816060606
"7776"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	66	-0.0407299244348485
"7777"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	66	-0.0465835149090909
"7778"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	66	-0.977414910909091
"7779"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	66	-0.979684097272727
"7780"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	66	-0.979742084090909
"7781"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	66	-0.939574435606061
"7782"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	66	-0.941069909848485
"7783"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	66	-0.036405928969697
"7784"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	66	-0.0650689347121212
"7785"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	66	0.0642882138333333
"7786"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	66	-0.976309017121212
"7787"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	66	-0.960104508636364
"7788"	20	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	66	-0.945771803484848
"7789"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	73	-0.940007897123288
"7790"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	73	-0.936025033013699
"7791"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	73	-0.959710489315069
"7792"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	73	-0.935717554109589
"7793"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	73	-0.952741107945206
"7794"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	73	-0.963098911506849
"7795"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	73	-0.94047417890411
"7796"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	73	-0.963973097671233
"7797"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	73	-0.921225595205479
"7798"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	73	-0.918651880273973
"7799"	20	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	73	-0.96193272890411
